,class,text,n_rt,mention,link,n_emoji,n_char,avg_wrd,emoji,retweet
7810,1,argue to make up not to break up get back together that s retarded in my eyes,0,0,0,0,77,3.59,0,0
7811,1,arguing over a bitch with a glued on butt,0,0,0,0,41,3.67,0,0
7812,1,arod like ugly bitches that like to fuck,0,0,0,0,40,4.12,0,0
7813,2,arroz con pollo,0,0,0,0,15,4.33,0,0
7814,1,arturo keeps calling me ghetto,0,0,0,1,31,5.2,1,0
7815,2,as chanice say that i realize the coons move from drinking moet to belaire all yuh feel all yuh so fancy with all yuh champagne eh,0,0,0,0,130,4.04,0,0
7816,1,as i tweeted before any man telling me to go to the kitchen this season could tell his mom that father probably wouldn t of left bitch,0,0,0,0,134,4.0,0,0
7817,1,as a girlfriend i m never getting close to my boyfriend friends cause they can be telling me one thing and telling these hoes another,0,0,0,0,134,4.36,0,0
7818,1,as a girlfriend you gotta accept the fact hoes gone be all up in his face but as a boyfriend he better let them hoes know wassup,0,0,0,0,129,3.78,0,0
7819,1,as a man i feel like you a bitch if you living off a female havin her buy all yo shit fucc that never be dependent on someone,0,0,0,0,125,3.5,0,0
7820,0,as always eli has the stupid hick hayseed look on his face giants fans kill yaselves it s gonna be a jcyzzmkcfu,0,0,0,0,111,4.09,0,0
7821,1,as good as percy harvin and peyton on the same team sound that s so retarded lmao,0,0,0,0,81,3.82,0,0
7822,1,as if it wasnt gon get bacc to me bitch your outta your fuccing mind,0,0,0,2,68,3.6,1,0
7823,1,as long as you gon feed me pussy when i get the munchies,0,0,0,1,57,3.38,1,0
7824,1,as of today im cutting muthafuckas off bitches niggas that never show love or just temporary people iont need um,0,0,0,0,112,4.65,0,0
7825,2,as soon as a democrat gets a chance to the political hack foxnews goes to commercial then back with bolton lmao teabaggers benghazi,0,0,0,0,131,4.74,0,0
7826,1,as soon as a bitch think shit sweet give em wat they been asking for,0,0,0,0,69,3.6,0,0
7827,1,as soon as bitches get on a come up you got that one bitch that cant wait to tell ppl your downfall before the come up haters,0,0,0,2,125,3.67,1,0
7828,0,as soon as we left iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up pisses me off,0,0,0,0,139,3.63,0,0
7829,1,asha had a little voice in my head telling me to fuck with these hoes wasn t kendra,0,0,0,1,84,3.67,1,0
7830,1,asha my bitch doe,0,0,0,2,18,3.5,1,0
7831,1,ask a bitch in if she would rather have jesus than silver gold i bet u she tell a lie,0,0,0,0,86,3.3,0,0
7832,1,ask around n the streets bitch bout jay,0,0,0,0,39,4.0,0,0
7833,2,ask the governor how we are supposed to pay for this typical teabagger mentality government is evil until we need them lol morningjoe,0,0,0,0,133,4.83,0,0
7834,1,ask tht bitch when she gon let a yung nigga blast tht ass,0,0,0,0,57,3.46,0,0
7835,1,ask your bitch about me she turns into dori,0,0,0,1,44,3.89,1,0
7836,1,at good luck nh nh i m one of you bitches better reproduce with me i can give you an athlete,1,1,0,0,93,3.43,0,1
7837,1,at dunkin donuts and every time somebody walked in i either yelled ratchet or hoe and so me and my brother got kicked out,0,0,0,3,122,4.08,1,0
7838,2,at a point where i ve got to make a tough life decision ice black translucent sole or solid black sole on my kd vi s blk or orange airbag,0,0,0,0,137,3.6,0,0
7839,2,at all my ritz crackers idk what to do with myself anymore,0,0,0,0,59,3.92,0,0
7840,1,at least ima a faithful bitch,0,0,0,1,30,4.0,1,0
7841,2,at pussy cat lounge killin it with my girlz and,0,1,0,0,48,3.8,0,0
7842,1,at the mlk march tryna find a man bitch we see u,0,0,0,0,48,3.08,0,0
7843,1,at the mexican laundry mat and it s packed denna hoe,0,0,0,0,52,3.82,0,0
7844,1,at the bar in downey wit my uncle this niggah faded hopefully he doesnt get us into a fight lmao,0,0,0,0,96,3.85,0,0
7845,1,at the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry,0,1,0,0,117,3.5,0,0
7846,1,at the end of the day seniors still love that young fresh pussy from west case closed,0,0,0,0,85,4.06,0,0
7847,2,at this rate i d cheer for the awful new york yankees over the st louis cardinals,0,0,0,0,82,3.82,0,0
7848,2,at work but wish i was floating in my ft on sale at walmart redneck pool that my husband probably hasn t cleaned since last weekend,0,0,0,0,132,4.08,0,0
7849,2,ate the receivers really fast or is pass coverage trash,0,0,0,0,56,4.6,0,0
7850,1,attention one and all just motoroboated my knees someone get this jiggaboo some water she thirsty,0,1,0,0,98,5.12,0,0
7851,1,auburnnn hoe,0,0,0,0,12,5.5,0,0
7852,1,audio happy valentines day bitches now play this while you get laid,0,0,0,0,68,4.67,0,0
7853,1,august alsina ghetto,0,0,0,1,21,6.0,1,0
7854,1,austin is a funny niggah,0,0,0,0,24,4.0,0,0
7855,1,autocorrect makes my how s life change to hoes life what the duck,0,0,0,0,66,4.08,0,0
7856,2,average is basic and basic is trash,0,0,0,2,36,4.14,1,0
7857,1,aw man that bitch she go hard put it on me i m like oh lord no panties baby no bra,0,0,0,0,83,2.95,0,0
7858,1,awe did i cut you off and make you mad that s too dam bad shoulda been going the fucking speed limit bitch,0,0,0,0,106,3.65,0,0
7859,0,awk u don t like your own nephew cousins bc our race lmao broke ugly bitches fuck them we don t need them,0,0,0,0,105,3.61,0,0
7860,1,awwwwww that ain t my hoe,1,1,0,0,26,3.33,0,1
7861,1,awwwwww they no kaep ain t rape no bitch,0,0,0,0,41,3.56,0,0
7862,1,ay cuh its hot af im finna go buy yo bitch some ice cream lol,0,0,0,0,61,3.13,0,0
7863,1,ay fuck wieners remember to eat before you drink and remember to drink water while you re drinking and also to go eat shit you pussy head,0,0,0,0,138,4.11,0,0
7864,2,ay what are some good bars clubs to hit up in denver should be up there saturday night to coon out,0,0,0,0,99,3.71,0,0
7865,1,ay yall heard that rich gang tape thou that bitch on flame,0,0,0,1,59,3.92,1,0
7866,2,aye a nicca is tired tho,0,0,0,0,25,3.17,0,0
7867,1,aye it s a lot of niggas out here that can t fuck a bad bitch unless they get her drunk smh preach,0,0,0,0,98,3.3,0,0
7868,1,aye my nigha yeayoureadindis gone let ya bitch fuck wit my team donjuuuan,0,1,0,0,74,4.69,0,0
7869,1,aye the part be treating the bitches too good,0,0,0,1,46,4.11,1,0
7870,1,aye we all needa keep are heads up high who cares if we lost we all went and tried our best south is a bunch of trash talking pussys,0,0,0,0,133,3.59,0,0
7871,1,aye mcdonald ss got a fire ass frozen strawberry lemonade this bitch so wet,0,0,0,0,75,4.43,0,0
7872,1,ayee hoe,0,0,0,0,8,3.5,0,0
7873,2,ayo i jus had a mini heart attack behind the wheel north philly n fire crackers don t mix i,0,0,0,4,92,3.6,1,0
7874,1,ayo twat boy i gotta new phone give me yo jack now,0,1,0,0,51,3.25,0,0
7875,1,ayo why da hell ain t nobody hip me to these niccas betterlatethannever,0,1,0,0,71,4.54,0,0
7876,1,ayo unblock me so i ca tell you how garbage yo bitch ass playing,0,1,0,0,65,3.64,0,0
7877,0,ayy carlton is a ghetto school now switchedatbirth,0,0,0,0,50,5.38,0,0
7878,1,ayy yo my nigga be all up on da pussy not lettin dat muafucka breathe,0,1,0,0,70,3.67,0,0
7879,2,ayyyyy i m sipping on a free slurpee and seeing the front bottoms tonight i m a happy clam,0,0,0,0,91,3.79,0,0
7880,2,basically gop romney right wing reactionaries drudgies teabaggers libertaritards all hate our education system and teachers,0,0,0,0,124,6.75,0,0
7881,1,bc y all hoes,0,0,0,0,13,2.5,0,0
7882,1,bf i think we need some pet insurance gf lmao why what for bf because i m destroying your pussy everyday,0,0,0,0,105,4.0,0,0
7883,1,bitch stop thinking ur entitled to politically correct responses bitch,1,1,0,0,70,6.1,0,1
7884,1,breathe you are going to kill yourself if you don t exhale killin you hoes,2,1,0,0,75,4.0,0,1
7885,1,bros before hos and there i was with my bros without any hos,0,0,0,0,61,3.69,0,0
7886,1,bruh lmaoo them hoes was nasty but i kept eating them what the fuck happened to these,0,1,0,0,86,4.06,0,0
7887,1,bruh them ugly hoes say a nigga arrogant,1,1,0,0,41,4.12,0,1
7888,1,baby i can make that pussy raaain often,0,0,0,0,40,4.0,0,0
7889,1,baby i can make that pussy rain often,0,0,0,0,37,3.75,0,0
7890,1,baby i can make that pussy rain often,0,0,0,0,37,3.75,0,0
7891,2,baby i ll whisper vietnamese to you all soft like ching chong ting o long,0,0,0,0,74,3.93,0,0
7892,1,baby girl your pussy looking so vacant,0,0,0,0,39,4.57,0,0
7893,1,baby moanin got me zone nn i want this bitch next me pussy like ecstasy,0,0,0,2,72,3.8,1,0
7894,1,baby pussy cant be your only hustle unless u bad as naomi russell i mean a lot of ppl got money so basically russell aint the only russell,0,0,0,0,138,3.96,0,0
7895,1,babydaddy needing bail money say thats wat she gone do talk a whole alotta shit but swear that bitch gone come through,0,0,0,0,118,4.41,0,0
7896,1,back inhighschool me and used to have to stiff arm bitches that kept tryna steal our fitteds,0,1,0,0,92,4.47,0,0
7897,1,back in america and i ve become a basic bitch again,0,0,0,0,52,3.73,0,0
7898,1,back in this bitch again,0,0,0,0,25,4.0,0,0
7899,1,backdoor is open them hoes will let you fuck em in the ass usually an extra charge plus the rate you agreed upon,0,0,0,0,113,3.91,0,0
7900,1,bad asian bitch yea she look just like kemora,0,0,0,0,45,4.11,0,0
7901,1,bad bitch contest you in first place,0,0,0,1,37,4.29,1,0
7902,1,bad bitch give good head dumb bitch get hood rich,0,0,0,0,49,4.0,0,0
7903,1,bad bitch good head i think she ah keeper,0,0,0,0,42,3.67,0,0
7904,1,bad bitch xspkccaypi,0,0,0,0,20,6.0,0,0
7905,1,bad bitch on my line tryna give me brains,0,0,0,0,41,3.67,0,0
7906,1,bad bitch pussy aquafina call her crystalina,0,0,0,0,44,5.43,0,0
7907,1,bad bitch selling molly i might take one,0,0,0,0,40,4.12,0,0
7908,1,bad bitch with me and you kno that her ass is fat,0,0,0,0,49,3.17,0,0
7909,1,bad bitch chest out no wonder why miss righteous keeps on getting left out,0,0,0,0,74,4.36,0,0
7910,1,bad bitches ain t cheap,0,0,0,0,23,3.8,0,0
7911,1,bad bitches aint cheap better pass her if u broke,0,0,0,0,50,4.0,0,0
7912,1,bad bitches an good weed,0,0,0,0,24,4.0,0,0
7913,1,bad bitches and good weed,0,0,0,0,25,4.2,0,0
7914,1,bad bitches be all ova me besides pussy what could you offer me,0,0,0,2,64,3.92,1,0
7915,1,bad bitches every where,0,0,0,0,23,5.0,0,0
7916,1,bad bitches from oakland she could beeee a model,0,0,0,0,48,4.44,0,0
7917,1,bad bitches hate broke niggaz,0,0,0,0,30,5.0,0,0
7918,1,bad bitches in dirty ass houses,0,0,0,0,32,4.33,0,0
7919,1,bad bitches in the pen make my toes curl,0,0,0,0,40,3.56,0,0
7920,1,bad bitches is the only thing i like,0,0,0,0,36,3.62,0,0
7921,1,bad bitches is the only thing that i like,0,0,0,0,41,3.67,0,0
7922,1,bad bitches is the only thing that i like bblu this saturday bblu suedelounge richgirls,0,0,0,0,87,4.87,0,0
7923,1,bad bitches is the only thing that i like,0,0,0,0,41,3.67,0,0
7924,1,bad bitches is the only thing that like,0,0,0,0,39,4.0,0,0
7925,1,bad bitches only,0,0,0,0,16,4.67,0,0
7926,1,bad bitches only,0,0,0,0,17,4.67,0,0
7927,1,bad blood in the camp if it s bout a bitch just know i don t respect it homie,0,0,0,0,77,3.11,0,0
7928,1,bad chicks send em in basic hoes toss em out can t even get waffle house hating niggas chalk em out gone get the coffin out,0,0,0,0,123,3.77,0,0
7929,1,bad foreign bitch she a walkin ferrari,0,0,0,0,38,4.57,0,0
7930,1,bad lil bitch ain t never seen her,0,0,0,0,34,3.38,0,0
7931,1,bad lil short fine bitch lil petite sumn,0,0,0,0,40,4.12,0,0
7932,1,bae gotta bitch whoops,0,0,0,2,23,4.75,1,0
7933,1,bae juss the new side bitch lingo u aint special hoe,0,0,0,0,52,3.82,0,0
7934,1,bae made me deep fried oreos,0,0,0,1,29,3.83,1,0
7935,2,bags bags that s that bag money trash bag black and it s filled up with money,0,0,0,0,77,3.59,0,0
7936,1,bahaha omg this bitch is crazyyy hfktledkpa,0,0,0,3,43,5.29,1,0
7937,2,baked montreal chicken cheesy brussels sprouts garlic butter triple cheddar chives yellow mashed,0,0,0,0,97,6.46,0,0
7938,0,bald head bitches think it s their time to prosper,0,0,0,0,51,4.1,0,0
7939,1,ball is life no bitch bench is life,0,0,0,1,36,3.5,1,0
7940,1,bands will make her dance stamps will make her twerk if romney becomes president these hoes will have to work,0,0,0,0,110,4.5,0,0
7941,1,bang bitch you think i m strange bitch it s bananas like a fucking rangatang bitch,0,0,0,0,83,4.19,0,0
7942,2,bank robber who wore zebra print dress arrested police say,0,0,0,0,59,4.9,0,0
7943,2,barkley is trash,0,0,0,0,16,4.67,0,0
7944,2,barry s whitey brownshirts run wild in oakland following the lead of n w a punks chant f the police,0,0,0,0,100,4.0,0,0
7945,1,barry s hoe michelle is walking in now ugly beast she is sotu,0,0,0,0,61,3.77,0,0
7946,2,baseball isn t the same without the yankees in the playoffs basketball isn t the same without the lakers in em,0,0,0,0,111,4.29,0,0
7947,2,baseball w for her birthday for some reason lol yankee stadium on yelp,0,1,0,0,71,4.46,0,0
7948,1,basic bitch no chill,0,0,0,1,21,4.25,1,0
7949,1,basic bitches lame niggas,0,0,0,0,26,5.5,0,0
7950,1,basic bitches everywhere,0,0,0,0,24,7.33,0,0
7951,1,basic niggah in his basic clothing,0,0,0,0,34,4.83,0,0
7952,1,basically saying that the pound doesn t belong to us and it s english greedy cunts,0,0,0,0,82,4.19,0,0
7953,1,basically so just do you shrugs so if you re worried about being a ho or looking like one good luck,1,1,0,0,100,3.76,0,1
7954,2,bathing sphere suspended orb tub not for shy people bathing design weird and yet cool,0,0,0,0,85,4.73,0,0
7955,1,bbl gonna go sob over gay bird babies,0,0,0,0,38,3.75,0,0
7956,1,bc i got too many bitches,0,0,0,3,26,3.33,1,0
7957,1,be a dog to these bitches bt be a king to ya queen,0,0,0,0,51,2.92,0,0
7958,1,be a girl with a mind a bitch with an attitude and a lady with class,0,0,0,0,69,3.31,0,0
7959,2,be fearful of the wrath of god in a country where many mock christianity embrace perversion abortion and bows to pc multiculturalism,0,0,0,0,133,5.05,0,0
7960,1,be mean or rude to my little sister again and i ll kick your ass it applies to all of you little snooty bitches k thanks,0,0,0,0,121,3.65,0,0
7961,1,be my backbone every nicca need a spine,0,0,0,0,39,4.0,0,0
7962,1,be trippin when i call you hoe but bitch you know i talk like dat voice,0,1,0,0,71,3.5,0,0
7963,2,beans that were yellow before friday night are brown now a few green leaves curled frost but not freeze bean size reduced top end shrinks,0,0,0,0,137,4.52,0,0
7964,1,bears game today bitches not to mention lean and bud before the train ride lol goodday,0,0,0,0,86,4.44,0,0
7965,1,beat the pussy down like my nemesis,0,0,0,0,35,4.14,0,0
7966,1,beat the pussy in so well her shit still hurting from a week ago,0,0,0,0,64,3.64,0,0
7967,1,beat ya bitch pussy up every time i see her like a bully then send her outta town wit cookies,0,0,0,0,93,3.7,0,0
7968,2,beautiful fairy elegant dress,0,0,0,0,30,6.5,0,0
7969,1,because i had to accept being called a bitch every time i asserted myself yesallwomen,0,0,0,0,85,4.73,0,0
7970,1,because i d rather wear my hair long and have piercings i m a faggot that will never go anywhere in life,0,0,0,0,105,3.77,0,0
7971,1,because a nigguh but don t mean you re pussy is bomb,0,0,0,0,52,3.42,0,0
7972,1,because at your local insurance agency the customer is always our bitch itakeshitfromnoone,0,0,0,1,91,6.0,1,0
7973,1,because idk if your still tryna get with her again or not bitch i might be,0,0,0,0,75,3.69,0,0
7974,2,because if nobody was judging the birds this account wouldn t even cause a ripple in d ocean,0,0,0,0,92,4.17,0,0
7975,1,because of the message that sends to lgbtq residents in the state not as if west virginia is a paradise for queer people today is major,0,0,0,0,136,4.23,0,0
7976,1,beefin ova bitches trade ya clip for pom poms,0,0,0,0,45,4.11,0,0
7977,2,been huntin hard and finally nailed her best wedding koozie i ve ever seen redneck,0,0,0,0,83,4.53,0,0
7978,1,been a trill nicca since a lil nicca,0,0,0,0,36,3.62,0,0
7979,1,been a while since it s just been me solo at the crib feeling kinda lonely like a hoe,0,0,0,0,85,3.53,0,0
7980,1,been hooping all day tired than bitch,0,0,0,0,37,4.43,0,0
7981,1,been schooling these bitches since,0,0,0,1,35,6.0,1,0
7982,1,been sleeping toooooo much fuck it ima enjoy it before i start working jobs like a hoe haha,0,0,0,0,91,4.11,0,0
7983,1,been told by a lot of people that i m cool then a hoe and that they don t understand why someone wouldn t like me,0,0,0,0,113,3.38,0,0
7984,1,beer ball isn t for pussies,0,0,0,0,27,3.67,0,0
7985,1,before i let a pussy cut my hair i just will let it grow,0,0,0,0,56,3.07,0,0
7986,1,before the madness with my single bitches,0,0,0,1,42,5.0,1,0
7987,1,behind every independent woman is a pack of hating hoes,0,0,0,0,55,4.6,0,0
7988,1,being a girl sucks we have to deal with periods making us a bitch shaving our legs on a daily basis and worrying about what we eat,0,0,0,0,131,3.85,0,0
